position_id,trade_id,security,portfolio,expected_quantity,actual_quantity,as_of_date,source,split
3290,TRD103289,INFY,EQ-INDEX-04,1000,1000,2026-08-07,CUSTODIAN,TRAIN
3291,TRD103290,HINDUNILVR,EQ-CORE-01,750,750,2026-08-04,CUSTODIAN,TRAIN
3292,TRD103291,HINDUNILVR,EQ-CORE-02,500,500,2026-08-04,CUSTODIAN,TEST
3293,TRD103292,HDFCBANK,EQ-ALPHA-03,100,100,2026-08-15,CUSTODIAN,TRAIN
3294,TRD103293,SBIN,EQ-CORE-01,750,750,2026-08-18,CUSTODIAN,TRAIN
3295,TRD103294,AXISBANK,EQ-ALPHA-03,1500,1500,2026-08-14,CUSTODIAN,TRAIN
3296,TRD103295,SBIN,EQ-CORE-01,200,200,2026-08-03,CUSTODIAN,TEST
3297,TRD103296,MARUTI,EQ-CORE-02,1000,1000,2026-08-10,CUSTODIAN,TRAIN
3298,TRD103297,MARUTI,EQ-ALPHA-03,100,100,2026-08-14,CUSTODIAN,TRAIN
3299,TRD103298,RELIANCE,EQ-INDEX-04,500,500,2026-08-05,CUSTODIAN,TRAIN
3300,TRD103299,RELIANCE,EQ-INDEX-04,500,500,2026-08-08,CUSTODIAN,TRAIN
3301,TRD103300,TCS,EQ-CORE-02,200,200,2026-08-03,CUSTODIAN,TRAIN
3302,TRD103301,TATASTEEL,EQ-INDEX-04,2000,2000,2026-08-09,CUSTODIAN,TRAIN
3303,TRD103302,AXISBANK,EQ-CORE-01,2000,2000,2026-08-19,CUSTODIAN,TEST
3304,TRD103303,TATASTEEL,EQ-CORE-01,1500,1755,2026-08-06,CUSTODIAN,TEST
3305,TRD103304,TCS,EQ-ALPHA-03,750,750,2026-08-22,CUSTODIAN,TRAIN
3306,TRD103305,TATASTEEL,EQ-INDEX-04,100,100,2026-08-04,CUSTODIAN,TRAIN
3307,TRD103306,HDFCBANK,EQ-INDEX-04,1000,1000,2026-08-05,CUSTODIAN,TRAIN
3308,TRD103307,LT,EQ-CORE-02,2000,2000,2026-08-02,CUSTODIAN,TRAIN
3309,TRD103308,AXISBANK,EQ-INDEX-04,100,100,2026-08-16,CUSTODIAN,TRAIN
3310,TRD103309,BHARTIARTL,EQ-INDEX-04,100,100,2026-08-18,CUSTODIAN,TRAIN
3311,TRD103310,INFY,EQ-INDEX-04,500,500,2026-08-20,CUSTODIAN,TRAIN
3312,TRD103311,ITC,EQ-INDEX-04,2000,2000,2026-08-19,CUSTODIAN,TRAIN
3313,TRD103312,MARUTI,EQ-CORE-01,500,500,2026-08-15,CUSTODIAN,TEST
3314,TRD103313,INFY,EQ-ALPHA-03,750,750,2026-08-19,CUSTODIAN,TEST
3315,TRD103314,MARUTI,EQ-ALPHA-03,100,100,2026-08-22,CUSTODIAN,TRAIN
3316,TRD103315,HINDUNILVR,EQ-CORE-02,250,250,2026-08-14,CUSTODIAN,TRAIN
3317,TRD103316,BHARTIARTL,EQ-INDEX-04,100,100,2026-08-14,CUSTODIAN,TRAIN
3318,TRD103317,MARUTI,EQ-INDEX-04,2000,2000,2026-08-17,CUSTODIAN,TEST
3319,TRD103318,KOTAKBANK,EQ-CORE-01,1000,1000,2026-08-21,CUSTODIAN,TRAIN
3320,TRD103319,AXISBANK,EQ-ALPHA-03,1000,1000,2026-08-06,CUSTODIAN,TEST
3321,TRD103320,WIPRO,EQ-INDEX-04,200,200,2026-08-11,CUSTODIAN,TRAIN
3322,TRD103321,RELIANCE,EQ-ALPHA-03,2000,2000,2026-08-08,CUSTODIAN,TRAIN
3323,TRD103322,MARUTI,EQ-CORE-02,750,750,2026-08-07,CUSTODIAN,TRAIN
3324,TRD103323,AXISBANK,EQ-ALPHA-03,500,500,2026-08-11,CUSTODIAN,TRAIN
3325,TRD103324,HDFCBANK,EQ-INDEX-04,100,100,2026-08-05,CUSTODIAN,TRAIN
3326,TRD103325,MARUTI,EQ-CORE-02,100,100,2026-08-09,CUSTODIAN,TRAIN
3327,TRD103326,SBIN,EQ-INDEX-04,200,200,2026-08-13,CUSTODIAN,TRAIN
3328,TRD103327,BHARTIARTL,EQ-CORE-02,500,500,2026-08-21,CUSTODIAN,TRAIN
3329,TRD103328,LT,EQ-CORE-01,200,200,2026-08-12,CUSTODIAN,TRAIN
3330,TRD103329,TATASTEEL,EQ-INDEX-04,2000,2000,2026-08-06,CUSTODIAN,TRAIN
3331,TRD103330,SBIN,EQ-CORE-01,2000,2000,2026-08-12,CUSTODIAN,TRAIN
3332,TRD103331,LT,EQ-CORE-01,200,200,2026-08-18,CUSTODIAN,TRAIN
3333,TRD103332,HDFCBANK,EQ-CORE-01,1000,1000,2026-08-17,CUSTODIAN,TRAIN
3334,TRD103333,SBIN,EQ-INDEX-04,750,750,2026-08-22,CUSTODIAN,TRAIN
3335,TRD103334,HDFCBANK,EQ-INDEX-04,1500,1500,2026-08-11,CUSTODIAN,TRAIN
3336,TRD103335,HINDUNILVR,EQ-CORE-02,750,750,2026-08-16,CUSTODIAN,TRAIN
3337,TRD103336,SBIN,EQ-CORE-02,200,200,2026-08-02,CUSTODIAN,TRAIN
3338,TRD103337,MARUTI,EQ-INDEX-04,2000,2000,2026-08-14,CUSTODIAN,TRAIN
3339,TRD103338,ITC,EQ-ALPHA-03,100,100,2026-08-17,CUSTODIAN,TEST
3340,TRD103339,LT,EQ-CORE-01,100,100,2026-08-16,CUSTODIAN,TRAIN
3341,TRD103340,LT,EQ-CORE-01,1000,1290,2026-08-07,CUSTODIAN,TRAIN
3342,TRD103341,AXISBANK,EQ-INDEX-04,250,450,2026-08-14,CUSTODIAN,TEST
3343,TRD103342,TATASTEEL,EQ-CORE-01,2000,2000,2026-08-18,CUSTODIAN,TEST
3344,TRD103343,BHARTIARTL,EQ-INDEX-04,1500,1500,2026-08-02,CUSTODIAN,TEST
3345,TRD103344,INFY,EQ-CORE-02,2000,2000,2026-08-08,CUSTODIAN,TRAIN
3346,TRD103345,ITC,EQ-CORE-02,1500,1500,2026-08-13,CUSTODIAN,TRAIN
3347,TRD103346,TATASTEEL,EQ-CORE-01,1500,1500,2026-08-17,CUSTODIAN,TRAIN
3348,TRD103347,TATASTEEL,EQ-INDEX-04,100,100,2026-08-18,CUSTODIAN,TRAIN
3349,TRD103348,INFY,EQ-ALPHA-03,100,87,2026-08-13,CUSTODIAN,TRAIN
3350,TRD103349,SBIN,EQ-INDEX-04,100,100,2026-08-21,CUSTODIAN,TEST
3351,TRD103350,AXISBANK,EQ-INDEX-04,1500,1500,2026-08-12,CUSTODIAN,TRAIN
3352,TRD103351,ICICIBANK,EQ-ALPHA-03,100,100,2026-08-22,CUSTODIAN,TRAIN
3353,TRD103352,ITC,EQ-INDEX-04,100,100,2026-08-18,CUSTODIAN,TRAIN
3354,TRD103353,WIPRO,EQ-CORE-01,1000,1000,2026-08-07,CUSTODIAN,TRAIN
3355,TRD103354,HDFCBANK,EQ-CORE-02,750,750,2026-08-07,CUSTODIAN,TRAIN
3356,TRD103355,WIPRO,EQ-CORE-01,250,250,2026-08-08,CUSTODIAN,TRAIN
3357,TRD103356,INFY,EQ-INDEX-04,250,250,2026-08-05,CUSTODIAN,TRAIN
3358,TRD103357,KOTAKBANK,EQ-CORE-01,2000,2000,2026-08-05,CUSTODIAN,TRAIN
3359,TRD103358,INFY,EQ-ALPHA-03,100,180,2026-08-07,CUSTODIAN,TRAIN
3360,TRD103359,ICICIBANK,EQ-CORE-02,750,750,2026-08-14,CUSTODIAN,TRAIN
3361,TRD103360,SBIN,EQ-CORE-01,250,250,2026-08-15,CUSTODIAN,TRAIN
3362,TRD103361,AXISBANK,EQ-INDEX-04,250,250,2026-08-07,CUSTODIAN,TRAIN
3363,TRD103362,TCS,EQ-INDEX-04,750,750,2026-08-15,CUSTODIAN,TEST
3364,TRD103363,RELIANCE,EQ-INDEX-04,1500,1500,2026-08-04,CUSTODIAN,TEST
3365,TRD103364,TATASTEEL,EQ-CORE-02,500,500,2026-08-04,CUSTODIAN,TRAIN
3366,TRD103365,TATASTEEL,EQ-ALPHA-03,100,100,2026-08-02,CUSTODIAN,TEST
3367,TRD103366,HDFCBANK,EQ-ALPHA-03,250,250,2026-08-16,CUSTODIAN,TRAIN
3368,TRD103367,BHARTIARTL,EQ-ALPHA-03,500,0,2026-08-16,MISSING,TRAIN
3369,TRD103368,BHARTIARTL,EQ-CORE-02,500,500,2026-08-02,CUSTODIAN,TEST
3370,TRD103369,WIPRO,EQ-CORE-01,1500,1500,2026-08-12,CUSTODIAN,TEST
3371,TRD103370,TATASTEEL,EQ-ALPHA-03,1000,1000,2026-08-21,CUSTODIAN,TRAIN
3372,TRD103371,WIPRO,EQ-INDEX-04,500,500,2026-08-09,CUSTODIAN,TRAIN
3373,TRD103372,HINDUNILVR,EQ-CORE-01,2000,2000,2026-08-04,CUSTODIAN,TRAIN
3374,TRD103373,HDFCBANK,EQ-INDEX-04,1000,1000,2026-08-11,CUSTODIAN,TRAIN
3375,TRD103374,INFY,EQ-ALPHA-03,1500,1500,2026-08-16,CUSTODIAN,TRAIN
3376,TRD103375,ITC,EQ-CORE-02,250,250,2026-08-11,CUSTODIAN,TEST
3377,TRD103376,ICICIBANK,EQ-INDEX-04,1000,1000,2026-08-02,CUSTODIAN,TRAIN
3378,TRD103377,MARUTI,EQ-INDEX-04,100,129,2026-08-17,CUSTODIAN,TEST
3379,TRD103378,INFY,EQ-CORE-02,100,100,2026-08-05,CUSTODIAN,TRAIN
3380,TRD103379,INFY,EQ-CORE-02,250,250,2026-08-13,CUSTODIAN,TRAIN
3381,TRD103380,ICICIBANK,EQ-CORE-02,750,750,2026-08-03,CUSTODIAN,TRAIN
3382,TRD103381,TATASTEEL,EQ-CORE-02,250,250,2026-08-08,CUSTODIAN,TRAIN
3383,TRD103382,RELIANCE,EQ-CORE-02,250,250,2026-08-04,CUSTODIAN,TRAIN
3384,TRD103383,TATASTEEL,EQ-CORE-02,1000,1000,2026-08-03,CUSTODIAN,TEST
3385,TRD103384,ICICIBANK,EQ-INDEX-04,1000,1000,2026-08-03,CUSTODIAN,TRAIN
3386,TRD103385,WIPRO,EQ-CORE-02,500,500,2026-08-09,CUSTODIAN,TRAIN
3387,TRD103386,MARUTI,EQ-INDEX-04,500,500,2026-08-07,CUSTODIAN,TRAIN
3388,TRD103387,RELIANCE,EQ-CORE-02,100,100,2026-08-19,CUSTODIAN,TRAIN
3389,TRD103388,INFY,EQ-CORE-01,750,1350,2026-08-04,CUSTODIAN,TEST
3390,TRD103389,HINDUNILVR,EQ-CORE-02,1000,2300,2026-08-14,CUSTODIAN,TRAIN
3391,TRD103390,TCS,EQ-CORE-02,250,250,2026-08-17,CUSTODIAN,TRAIN
3392,TRD103391,ITC,EQ-CORE-02,2000,2000,2026-08-13,CUSTODIAN,TRAIN
3393,TRD103392,TATASTEEL,EQ-CORE-01,100,100,2026-08-21,CUSTODIAN,TRAIN
3394,TRD103393,TATASTEEL,EQ-CORE-02,2000,2000,2026-08-05,CUSTODIAN,TEST
3395,TRD103394,BHARTIARTL,EQ-INDEX-04,2000,0,2026-08-09,MISSING,TRAIN
3396,TRD103395,HDFCBANK,EQ-INDEX-04,1500,1500,2026-08-15,CUSTODIAN,TRAIN
3397,TRD103396,INFY,EQ-CORE-01,1500,1500,2026-08-05,CUSTODIAN,TRAIN
3398,TRD103397,TCS,EQ-CORE-01,2000,2000,2026-08-09,CUSTODIAN,TRAIN
3399,TRD103398,KOTAKBANK,EQ-CORE-01,750,750,2026-08-06,CUSTODIAN,TRAIN
3400,TRD103399,INFY,EQ-ALPHA-03,200,200,2026-08-09,CUSTODIAN,TEST
3401,TRD103400,SBIN,EQ-CORE-01,200,460,2026-08-06,CUSTODIAN,TRAIN
3402,TRD103401,HDFCBANK,EQ-INDEX-04,100,124,2026-08-16,CUSTODIAN,TEST
3403,TRD103402,ICICIBANK,EQ-ALPHA-03,2000,2000,2026-08-06,CUSTODIAN,TRAIN
3404,TRD103403,INFY,EQ-ALPHA-03,200,200,2026-08-09,CUSTODIAN,TRAIN
3405,TRD103404,WIPRO,EQ-INDEX-04,200,200,2026-08-03,CUSTODIAN,TRAIN
3406,TRD103405,RELIANCE,EQ-CORE-02,1500,1500,2026-08-14,CUSTODIAN,TRAIN
3407,TRD103406,TATASTEEL,EQ-INDEX-04,500,645,2026-08-20,CUSTODIAN,TRAIN
3408,TRD103407,TCS,EQ-ALPHA-03,1000,1000,2026-08-03,CUSTODIAN,TRAIN
3409,TRD103408,WIPRO,EQ-ALPHA-03,750,750,2026-08-10,CUSTODIAN,TEST
3410,TRD103409,WIPRO,EQ-ALPHA-03,500,500,2026-08-19,CUSTODIAN,TRAIN
3411,TRD103410,WIPRO,EQ-ALPHA-03,2000,2000,2026-08-07,CUSTODIAN,TRAIN
3412,TRD103411,ITC,EQ-ALPHA-03,250,250,2026-08-07,CUSTODIAN,TRAIN
3413,TRD103412,MARUTI,EQ-INDEX-04,1000,1000,2026-08-04,CUSTODIAN,TRAIN
3414,TRD103413,LT,EQ-CORE-01,250,250,2026-08-13,CUSTODIAN,TRAIN
3415,TRD103414,SBIN,EQ-CORE-02,1500,1500,2026-08-11,CUSTODIAN,TRAIN
3416,TRD103415,HDFCBANK,EQ-CORE-01,750,750,2026-08-22,CUSTODIAN,TRAIN
3417,TRD103416,HINDUNILVR,EQ-ALPHA-03,250,250,2026-08-10,CUSTODIAN,TRAIN
3418,TRD103417,AXISBANK,EQ-INDEX-04,100,100,2026-08-21,CUSTODIAN,TRAIN
3419,TRD103418,INFY,EQ-CORE-01,2000,2000,2026-08-15,CUSTODIAN,TRAIN
3420,TRD103419,TATASTEEL,EQ-ALPHA-03,1000,1000,2026-08-04,CUSTODIAN,TEST
3421,TRD103420,HDFCBANK,EQ-CORE-01,250,250,2026-08-11,CUSTODIAN,TRAIN
3422,TRD103421,WIPRO,EQ-CORE-01,500,500,2026-08-03,CUSTODIAN,TRAIN
3423,TRD103422,HDFCBANK,EQ-CORE-02,1000,1000,2026-08-19,CUSTODIAN,TEST
3424,TRD103423,INFY,EQ-CORE-02,750,750,2026-08-04,CUSTODIAN,TRAIN
3425,TRD103424,MARUTI,EQ-CORE-02,100,100,2026-08-15,CUSTODIAN,TRAIN
3426,TRD103425,ITC,EQ-CORE-01,100,100,2026-08-10,CUSTODIAN,TRAIN
3427,TRD103426,MARUTI,EQ-INDEX-04,100,100,2026-08-15,CUSTODIAN,TRAIN
3428,TRD103427,HDFCBANK,EQ-CORE-02,1000,1000,2026-08-20,CUSTODIAN,TRAIN
3429,TRD103428,INFY,EQ-INDEX-04,500,500,2026-08-04,CUSTODIAN,TEST
3430,TRD103429,MARUTI,EQ-INDEX-04,500,500,2026-08-08,CUSTODIAN,TRAIN
3431,TRD103430,RELIANCE,EQ-ALPHA-03,750,750,2026-08-04,CUSTODIAN,TRAIN
3432,TRD103431,HDFCBANK,EQ-CORE-01,200,200,2026-08-10,CUSTODIAN,TRAIN
3433,TRD103432,ITC,EQ-ALPHA-03,250,250,2026-08-14,CUSTODIAN,TRAIN
3434,TRD103433,BHARTIARTL,EQ-ALPHA-03,100,100,2026-08-08,CUSTODIAN,TRAIN
3435,TRD103434,AXISBANK,EQ-INDEX-04,100,100,2026-08-15,CUSTODIAN,TRAIN
3436,TRD103435,MARUTI,EQ-CORE-01,1000,1000,2026-08-19,CUSTODIAN,TRAIN
3437,TRD103436,MARUTI,EQ-CORE-02,2000,2000,2026-08-20,CUSTODIAN,TRAIN
3438,TRD103437,WIPRO,EQ-CORE-02,250,250,2026-08-07,CUSTODIAN,TRAIN
3439,TRD103438,ICICIBANK,EQ-CORE-02,750,750,2026-08-04,CUSTODIAN,TRAIN
3440,TRD103439,ICICIBANK,EQ-INDEX-04,1000,1000,2026-08-12,CUSTODIAN,TRAIN
3441,TRD103440,ITC,EQ-ALPHA-03,100,100,2026-08-11,CUSTODIAN,TRAIN
3442,TRD103441,BHARTIARTL,EQ-ALPHA-03,250,250,2026-08-20,CUSTODIAN,TRAIN
3443,TRD103442,INFY,EQ-CORE-01,500,500,2026-08-10,CUSTODIAN,TRAIN
3444,TRD103443,AXISBANK,EQ-ALPHA-03,1000,1000,2026-08-12,CUSTODIAN,TRAIN
3445,TRD103444,WIPRO,EQ-ALPHA-03,750,750,2026-08-14,CUSTODIAN,TRAIN
3446,TRD103445,SBIN,EQ-CORE-02,100,100,2026-08-04,CUSTODIAN,TRAIN
3447,TRD103446,LT,EQ-ALPHA-03,200,200,2026-08-15,CUSTODIAN,TRAIN
3448,TRD103447,MARUTI,EQ-INDEX-04,1500,1500,2026-08-12,CUSTODIAN,TEST
3449,TRD103448,ICICIBANK,EQ-INDEX-04,500,0,2026-08-14,MISSING,TRAIN
3450,TRD103449,LT,EQ-ALPHA-03,2000,3400,2026-08-13,CUSTODIAN,TRAIN
3451,TRD103450,MARUTI,EQ-INDEX-04,2000,2000,2026-08-14,CUSTODIAN,TRAIN
3452,TRD103451,SBIN,EQ-ALPHA-03,750,750,2026-08-04,CUSTODIAN,TEST
3453,TRD103452,RELIANCE,EQ-CORE-01,250,250,2026-08-07,CUSTODIAN,TEST
3454,TRD103453,HINDUNILVR,EQ-INDEX-04,750,750,2026-08-16,CUSTODIAN,TEST
3455,TRD103454,ICICIBANK,EQ-ALPHA-03,500,500,2026-08-15,CUSTODIAN,TRAIN
3456,TRD103455,HDFCBANK,EQ-CORE-02,500,500,2026-08-15,CUSTODIAN,TEST
3457,TRD103456,RELIANCE,EQ-CORE-02,1500,1500,2026-08-16,CUSTODIAN,TRAIN
3458,TRD103457,MARUTI,EQ-CORE-02,1500,1500,2026-08-05,CUSTODIAN,TRAIN
3459,TRD103458,WIPRO,EQ-ALPHA-03,250,250,2026-08-17,CUSTODIAN,TRAIN
3460,TRD103459,AXISBANK,EQ-INDEX-04,100,100,2026-08-16,CUSTODIAN,TRAIN
3461,TRD103460,HDFCBANK,EQ-INDEX-04,1000,1000,2026-08-03,CUSTODIAN,TRAIN
3462,TRD103461,AXISBANK,EQ-INDEX-04,1500,1500,2026-08-07,CUSTODIAN,TRAIN
3463,TRD103462,RELIANCE,EQ-CORE-01,1000,1000,2026-08-22,CUSTODIAN,TRAIN
3464,TRD103463,AXISBANK,EQ-INDEX-04,250,250,2026-08-05,CUSTODIAN,TEST
3465,TRD103464,ICICIBANK,EQ-INDEX-04,1500,1500,2026-08-04,CUSTODIAN,TRAIN
3466,TRD103465,RELIANCE,EQ-CORE-01,1500,1500,2026-08-07,CUSTODIAN,TEST
3467,TRD103466,HINDUNILVR,EQ-CORE-02,250,250,2026-08-02,CUSTODIAN,TRAIN
3468,TRD103467,HINDUNILVR,EQ-CORE-02,200,200,2026-08-20,CUSTODIAN,TEST
3469,TRD103468,TCS,EQ-CORE-02,250,250,2026-08-12,CUSTODIAN,TRAIN
3470,TRD103469,TCS,EQ-INDEX-04,2000,2000,2026-08-02,CUSTODIAN,TRAIN
3471,TRD103470,AXISBANK,EQ-CORE-02,750,750,2026-08-20,CUSTODIAN,TRAIN
3472,TRD103471,HDFCBANK,EQ-CORE-02,500,500,2026-08-04,CUSTODIAN,TRAIN
3473,TRD103472,ICICIBANK,EQ-INDEX-04,100,100,2026-08-13,CUSTODIAN,TRAIN
3474,TRD103473,RELIANCE,EQ-ALPHA-03,1500,1500,2026-08-04,CUSTODIAN,TRAIN
3475,TRD103474,HDFCBANK,EQ-CORE-02,100,100,2026-08-21,CUSTODIAN,TRAIN
3476,TRD103475,HDFCBANK,EQ-CORE-02,750,750,2026-08-09,CUSTODIAN,TEST
3477,TRD103476,ITC,EQ-INDEX-04,200,200,2026-08-18,CUSTODIAN,TRAIN
3478,TRD103477,KOTAKBANK,EQ-CORE-01,750,750,2026-08-05,CUSTODIAN,TEST
3479,TRD103478,BHARTIARTL,EQ-CORE-02,750,750,2026-08-20,CUSTODIAN,TRAIN
3480,TRD103479,SBIN,EQ-CORE-01,100,100,2026-08-16,CUSTODIAN,TRAIN
3481,TRD103480,RELIANCE,EQ-INDEX-04,250,250,2026-08-11,CUSTODIAN,TEST
3482,TRD103481,HDFCBANK,EQ-CORE-01,100,100,2026-08-19,CUSTODIAN,TRAIN
3483,TRD103482,INFY,EQ-INDEX-04,1500,1935,2026-08-07,CUSTODIAN,TRAIN
3484,TRD103483,KOTAKBANK,EQ-CORE-01,750,750,2026-08-18,CUSTODIAN,TRAIN
3485,TRD103484,ITC,EQ-CORE-02,250,0,2026-08-20,MISSING,TRAIN
3486,TRD103485,KOTAKBANK,EQ-CORE-01,750,750,2026-08-15,CUSTODIAN,TRAIN
3487,TRD103486,TATASTEEL,EQ-CORE-02,200,200,2026-08-14,CUSTODIAN,TRAIN
3488,TRD103487,BHARTIARTL,EQ-CORE-02,1500,1500,2026-08-19,CUSTODIAN,TRAIN
3489,TRD103488,HDFCBANK,EQ-INDEX-04,200,200,2026-08-22,CUSTODIAN,TRAIN
3490,TRD103489,KOTAKBANK,EQ-INDEX-04,750,750,2026-08-08,CUSTODIAN,TRAIN
3491,TRD103490,KOTAKBANK,EQ-INDEX-04,750,750,2026-08-18,CUSTODIAN,TEST
3492,TRD103491,TCS,EQ-CORE-02,250,250,2026-08-11,CUSTODIAN,TRAIN
3493,TRD103492,INFY,EQ-CORE-01,1000,1000,2026-08-21,CUSTODIAN,TEST
3494,TRD103493,HDFCBANK,EQ-ALPHA-03,2000,2000,2026-08-02,CUSTODIAN,TEST
3495,TRD103494,BHARTIARTL,EQ-INDEX-04,100,100,2026-08-14,CUSTODIAN,TRAIN
3496,TRD103495,INFY,EQ-ALPHA-03,750,750,2026-08-12,CUSTODIAN,TRAIN
3497,TRD103496,SBIN,EQ-CORE-01,1000,1000,2026-08-15,CUSTODIAN,TRAIN
3498,TRD103497,HINDUNILVR,EQ-CORE-01,1000,1000,2026-08-10,CUSTODIAN,TRAIN
3499,TRD103498,MARUTI,EQ-CORE-02,1500,1500,2026-08-10,CUSTODIAN,TRAIN
3500,TRD103499,SBIN,EQ-ALPHA-03,2000,2000,2026-08-09,CUSTODIAN,TEST
3501,TRD103500,WIPRO,EQ-CORE-02,1500,1500,2026-08-08,CUSTODIAN,TRAIN
3502,TRD103501,RELIANCE,EQ-INDEX-04,1500,1500,2026-08-16,CUSTODIAN,TRAIN
3503,TRD103502,AXISBANK,EQ-INDEX-04,200,200,2026-08-20,CUSTODIAN,TRAIN
3504,TRD103503,INFY,EQ-INDEX-04,100,100,2026-08-07,CUSTODIAN,TRAIN
3505,TRD103504,INFY,EQ-INDEX-04,1500,1500,2026-08-06,CUSTODIAN,TEST
3506,TRD103505,BHARTIARTL,EQ-INDEX-04,200,200,2026-08-20,CUSTODIAN,TRAIN
3507,TRD103506,HDFCBANK,EQ-CORE-02,1000,1000,2026-08-20,CUSTODIAN,TRAIN
3508,TRD103507,HDFCBANK,EQ-INDEX-04,1000,0,2026-08-17,MISSING,TEST
3509,TRD103508,ITC,EQ-ALPHA-03,250,250,2026-08-15,CUSTODIAN,TRAIN
3510,TRD103509,HDFCBANK,EQ-ALPHA-03,750,750,2026-08-03,CUSTODIAN,TRAIN
3511,TRD103510,TCS,EQ-CORE-02,1000,1290,2026-08-18,CUSTODIAN,TEST
3512,TRD103511,INFY,EQ-CORE-01,250,250,2026-08-02,CUSTODIAN,TRAIN
3513,TRD103512,ICICIBANK,EQ-CORE-02,100,100,2026-08-16,CUSTODIAN,TRAIN
3514,TRD103513,HINDUNILVR,EQ-ALPHA-03,750,750,2026-08-09,CUSTODIAN,TRAIN
3515,TRD103514,HDFCBANK,EQ-INDEX-04,750,750,2026-08-08,CUSTODIAN,TRAIN
3516,TRD103515,INFY,EQ-INDEX-04,2000,2000,2026-08-20,CUSTODIAN,TRAIN
3517,TRD103516,MARUTI,EQ-CORE-01,1500,2700,2026-08-06,CUSTODIAN,TRAIN
3518,TRD103517,AXISBANK,EQ-ALPHA-03,250,250,2026-08-07,CUSTODIAN,TEST
3519,TRD103518,RELIANCE,EQ-CORE-01,2000,2000,2026-08-15,CUSTODIAN,TRAIN
3520,TRD103519,LT,EQ-CORE-01,1500,1500,2026-08-20,CUSTODIAN,TEST
3521,TRD103520,BHARTIARTL,EQ-ALPHA-03,250,250,2026-08-04,CUSTODIAN,TRAIN
3522,TRD103521,KOTAKBANK,EQ-CORE-01,100,100,2026-08-15,CUSTODIAN,TRAIN
3523,TRD103522,AXISBANK,EQ-ALPHA-03,1000,0,2026-08-06,MISSING,TRAIN
3524,TRD103523,ICICIBANK,EQ-ALPHA-03,500,500,2026-08-11,CUSTODIAN,TEST
3525,TRD103524,WIPRO,EQ-CORE-02,250,250,2026-08-04,CUSTODIAN,TRAIN
3526,TRD103525,KOTAKBANK,EQ-CORE-01,1000,1000,2026-08-05,CUSTODIAN,TRAIN
3527,TRD103526,ITC,EQ-INDEX-04,2000,2000,2026-08-07,CUSTODIAN,TRAIN
3528,TRD103527,RELIANCE,EQ-CORE-02,500,500,2026-08-20,CUSTODIAN,TEST
3529,TRD103528,INFY,EQ-CORE-01,1000,1000,2026-08-20,CUSTODIAN,TRAIN
3530,TRD103529,LT,EQ-CORE-02,2000,1740,2026-08-16,CUSTODIAN,TRAIN
3531,TRD103530,WIPRO,EQ-INDEX-04,250,250,2026-08-11,CUSTODIAN,TRAIN
3532,TRD103531,LT,EQ-CORE-01,100,100,2026-08-17,CUSTODIAN,TEST
3533,TRD103532,WIPRO,EQ-CORE-01,1500,1500,2026-08-09,CUSTODIAN,TRAIN
3534,TRD103533,WIPRO,EQ-CORE-01,2000,2000,2026-08-04,CUSTODIAN,TRAIN
3535,TRD103534,KOTAKBANK,EQ-CORE-01,100,100,2026-08-19,CUSTODIAN,TRAIN
3536,TRD103535,WIPRO,EQ-ALPHA-03,500,500,2026-08-07,CUSTODIAN,TEST
3537,TRD103536,ICICIBANK,EQ-CORE-01,1000,1000,2026-08-10,CUSTODIAN,TRAIN
3538,TRD103537,LT,EQ-CORE-01,100,100,2026-08-19,CUSTODIAN,TRAIN
3539,TRD103538,SBIN,EQ-ALPHA-03,2000,2000,2026-08-21,CUSTODIAN,TRAIN
3540,TRD103539,AXISBANK,EQ-INDEX-04,200,200,2026-08-03,CUSTODIAN,TRAIN
3541,TRD103540,RELIANCE,EQ-CORE-01,100,100,2026-08-20,CUSTODIAN,TEST
3542,TRD103541,SBIN,EQ-CORE-02,750,750,2026-08-10,CUSTODIAN,TEST
3543,TRD103542,INFY,EQ-CORE-02,200,200,2026-08-02,CUSTODIAN,TRAIN
3544,TRD103543,BHARTIARTL,EQ-ALPHA-03,250,250,2026-08-03,CUSTODIAN,TRAIN
3545,TRD103544,KOTAKBANK,EQ-INDEX-04,750,900,2026-08-02,CUSTODIAN,TRAIN
3546,TRD103545,INFY,EQ-ALPHA-03,1500,1500,2026-08-21,CUSTODIAN,TRAIN
3547,TRD103546,TATASTEEL,EQ-CORE-02,1500,1500,2026-08-15,CUSTODIAN,TRAIN
3548,TRD103547,WIPRO,EQ-CORE-02,500,500,2026-08-15,CUSTODIAN,TRAIN
3549,TRD103548,TATASTEEL,EQ-ALPHA-03,500,500,2026-08-16,CUSTODIAN,TRAIN
3550,TRD103549,LT,EQ-CORE-01,100,100,2026-08-15,CUSTODIAN,TRAIN
3551,TRD103550,RELIANCE,EQ-CORE-01,250,250,2026-08-05,CUSTODIAN,TRAIN
3552,TRD103551,MARUTI,EQ-CORE-02,500,500,2026-08-08,CUSTODIAN,TEST
3553,TRD103552,BHARTIARTL,EQ-ALPHA-03,200,200,2026-08-19,CUSTODIAN,TRAIN
3554,TRD103553,SBIN,EQ-CORE-01,250,250,2026-08-09,CUSTODIAN,TRAIN
3555,TRD103554,AXISBANK,EQ-CORE-02,1500,1500,2026-08-16,CUSTODIAN,TRAIN
