trade_id,trade_date,security,isin,ticker,quantity,price,trade_value,counterparty,portfolio,booking_status,settlement_date,side,confirmed_price,confirmed_quantity,confirmed_trade_date,confirmed_counterparty,confirmation_status,split
TRD102617,2026-08-01,AXISBANK,INE102617,AXISBANK,200,1175.04,235008.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-02,SELL,1175.04,200,2026-08-01,ICICI-CUST,RECEIVED,TRAIN
TRD102618,2026-08-18,ICICIBANK,INE102618,ICICIBANK,2000,1236.58,2473160.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-19,BUY,1236.58,2000,2026-08-18,HDFC-CUST,RECEIVED,TRAIN
TRD102619,2026-08-13,LT,INE102619,LT,250,3689.97,922492.5,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-14,SELL,3689.97,250,2026-08-13,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD102620,2026-08-16,INFY,INE102620,INFY,250,1897.86,474465.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-17,SELL,,,,,MISSING,TRAIN
TRD102621,2026-08-09,WIPRO,INE102621,WIPRO,1000,610.73,610730.0,DEUTSCHE-BROKER,EQ-CORE-02,BOOKED,2026-08-10,SELL,618.53,925,2026-08-09,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD102622,2026-08-20,INFY,INE102622,INFY,100,1887.0,188700.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-21,SELL,1887.0,100,2026-08-20,ICICI-CUST,RECEIVED,TEST
TRD102623,2026-08-13,TATASTEEL,INE102623,TATASTEEL,500,172.85,86425.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-14,SELL,172.85,500,2026-08-13,ICICI-CUST,RECEIVED,TRAIN
TRD102624,2026-08-15,TCS,INE102624,TCS,2000,4107.38,8214760.0,NOMURA-BROKER,EQ-CORE-02,BOOKED,2026-08-16,BUY,4107.38,2000,2026-08-15,NOMURA-BROKER,RECEIVED,TRAIN
TRD102625,2026-08-21,ITC,INE102625,ITC,500,470.9,235450.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-22,BUY,470.9,500,2026-08-21,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD102626,2026-08-19,SBIN,INE102626,SBIN,250,842.83,210707.5,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-20,SELL,842.83,250,2026-08-19,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD102627,2026-08-14,TATASTEEL,INE102627,TATASTEEL,250,173.24,43310.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-15,SELL,173.24,250,2026-08-14,KOTAK-CUST,RECEIVED,TRAIN
TRD102628,2026-08-06,HDFCBANK,INE102628,HDFCBANK,250,1670.79,417697.5,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-07,BUY,1670.79,250,2026-08-06,KOTAK-CUST,RECEIVED,TEST
TRD102629,2026-08-10,HINDUNILVR,INE102629,HINDUNILVR,500,2740.66,1370330.0,KOTAK-CUST,EQ-INDEX-04,BOOKED,2026-08-11,BUY,2740.66,500,2026-08-10,KOTAK-CUST,RECEIVED,TRAIN
TRD102630,2026-08-16,ITC,INE102630,ITC,2000,470.01,940020.0,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-17,SELL,470.01,2000,2026-08-16,HDFC-CUST,RECEIVED,TRAIN
TRD102631,2026-08-19,ICICIBANK,INE102631,ICICIBANK,500,1246.28,623140.0,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-20,SELL,1271.59,500,2026-08-19,KOTAK-CUST,RECEIVED,TEST
TRD102632,2026-08-04,AXISBANK,INE102632,AXISBANK,2000,1181.56,2363120.0,HDFC-CUST,EQ-INDEX-04,BOOKED,2026-08-05,SELL,1181.56,2000,2026-08-04,HDFC-CUST,RECEIVED,TRAIN
TRD102633,2026-08-15,RELIANCE,INE102633,RELIANCE,250,2852.53,713132.5,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-16,BUY,2852.53,250,2026-08-15,ICICI-CUST,RECEIVED,TRAIN
TRD102634,2026-08-20,SBIN,INE102634,SBIN,500,847.01,423505.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-21,BUY,847.01,500,2026-08-20,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD102635,2026-08-11,HDFCBANK,INE102635,HDFCBANK,2000,1678.68,3357360.0,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-12,BUY,1678.68,2000,2026-08-11,HDFC-CUST,RECEIVED,TRAIN
TRD102636,2026-08-04,INFY,INE102636,INFY,100,1896.2,189620.0,HDFC-CUST,EQ-ALPHA-03,BOOKED,2026-08-05,SELL,1896.2,100,2026-08-04,HDFC-CUST,RECEIVED,TRAIN
TRD102637,2026-08-06,WIPRO,INE102637,WIPRO,100,610.64,61064.0,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-07,SELL,610.64,100,2026-08-06,ICICI-CUST,RECEIVED,TEST
TRD102638,2026-08-15,HINDUNILVR,INE102638,HINDUNILVR,2000,2748.53,5497060.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-16,SELL,2748.53,2000,2026-08-15,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD102639,2026-08-12,KOTAKBANK,INE102639,KOTAKBANK,500,1959.48,979740.0,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-13,BUY,1959.48,500,2026-08-12,NOMURA-BROKER,RECEIVED,TEST
TRD102640,2026-08-02,HDFCBANK,INE102640,HDFCBANK,1500,1682.31,2523465.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-03,SELL,1682.31,1500,2026-08-02,HDFC-CUST,RECEIVED,TRAIN
TRD102641,2026-08-21,ICICIBANK,INE102641,ICICIBANK,500,1246.04,623020.0,ICICI-CUST,EQ-ALPHA-03,BOOKED,2026-08-22,BUY,1246.04,500,2026-08-21,ICICI-CUST,RECEIVED,TRAIN
TRD102642,2026-08-06,ITC,INE102642,ITC,200,468.18,93636.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-07,BUY,468.18,200,2026-08-06,HDFC-CUST,RECEIVED,TRAIN
TRD102643,2026-08-06,HINDUNILVR,INE102643,HINDUNILVR,250,2749.52,687380.0,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-07,BUY,2749.52,250,2026-08-07,NOMURA-BROKER,RECEIVED,TEST
TRD102644,2026-08-09,TCS,INE102644,TCS,750,4108.34,3081255.0,NOMURA-BROKER,EQ-CORE-02,BOOKED,2026-08-10,BUY,4108.34,750,2026-08-09,NOMURA-BROKER,RECEIVED,TRAIN
TRD102645,2026-08-19,AXISBANK,INE102645,AXISBANK,500,1185.11,592555.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-20,BUY,,,,,MISSING,TRAIN
TRD102646,2026-08-04,HDFCBANK,INE102646,HDFCBANK,2000,1668.38,3336760.0,HDFC-CUST,EQ-INDEX-04,BOOKED,2026-08-05,BUY,1668.38,2000,2026-08-04,HDFC-CUST,RECEIVED,TEST
TRD102647,2026-08-04,KOTAKBANK,INE102647,KOTAKBANK,250,1960.23,490057.5,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-05,BUY,1960.23,150,2026-08-04,HDFC-CUST,RECEIVED,TRAIN
TRD102648,2026-08-05,MARUTI,INE102648,MARUTI,2000,12968.33,25936660.0,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-06,BUY,12968.33,2000,2026-08-05,ICICI-CUST,RECEIVED,TRAIN
TRD102649,2026-08-04,TCS,INE102649,TCS,200,4115.91,823182.0,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-05,BUY,4115.91,200,2026-08-04,HDFC-CUST,RECEIVED,TRAIN
TRD102650,2026-08-11,TCS,INE102650,TCS,100,4118.55,411855.0,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-12,BUY,4118.55,100,2026-08-11,NOMURA-BROKER,RECEIVED,TRAIN
TRD102651,2026-08-19,HDFCBANK,INE102651,HDFCBANK,500,1667.44,833720.0,HDFC-CUST,EQ-INDEX-04,BOOKED,2026-08-20,SELL,1699.55,425,2026-08-19,HDFC-CUST,RECEIVED,TRAIN
TRD102652,2026-08-06,SBIN,INE102652,SBIN,500,845.91,422955.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-07,BUY,845.91,500,2026-08-06,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD102653,2026-08-03,INFY,INE102653,INFY,750,1884.18,1413135.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-04,SELL,1884.18,750,2026-08-03,KOTAK-CUST,RECEIVED,TRAIN
TRD102654,2026-08-01,KOTAKBANK,INE102654,KOTAKBANK,250,1963.95,490987.5,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-02,BUY,1963.95,250,2026-08-01,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD102655,2026-08-01,INFY,INE102655,INFY,750,1887.95,1415962.5,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-02,SELL,1887.95,750,2026-08-01,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD102656,2026-08-03,SBIN,INE102656,SBIN,1500,848.47,1272705.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-04,BUY,848.47,1500,2026-08-03,NOMURA-BROKER,RECEIVED,TRAIN
TRD102657,2026-08-19,WIPRO,INE102657,WIPRO,1000,608.08,608080.0,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-20,BUY,608.08,1000,2026-08-19,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD102658,2026-08-09,HDFCBANK,INE102658,HDFCBANK,2000,1668.81,3337620.0,HDFC-CUST,EQ-INDEX-04,BOOKED,2026-08-10,SELL,1696.11,1925,2026-08-09,HDFC-CUST,RECEIVED,TRAIN
TRD102659,2026-08-13,LT,INE102659,LT,1000,3681.61,3681610.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-14,BUY,3681.61,1000,2026-08-13,KOTAK-CUST,RECEIVED,TRAIN
TRD102660,2026-08-03,MARUTI,INE102660,MARUTI,100,12948.76,1294876.0,NOMURA-BROKER,EQ-CORE-02,BOOKED,2026-08-04,BUY,12948.76,100,2026-08-03,NOMURA-BROKER,RECEIVED,TRAIN
TRD102661,2026-08-14,INFY,INE102661,INFY,2000,1898.43,3796860.0,ICICI-CUST,EQ-ALPHA-03,BOOKED,2026-08-15,BUY,1898.43,2000,2026-08-14,ICICI-CUST,RECEIVED,TEST
TRD102662,2026-08-09,ITC,INE102662,ITC,500,469.17,234585.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-10,BUY,469.17,500,2026-08-09,ICICI-CUST,RECEIVED,TEST
TRD102663,2026-08-19,ITC,INE102663,ITC,200,468.58,93716.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-20,BUY,468.58,400,2026-08-19,ICICI-CUST,RECEIVED,TRAIN
TRD102664,2026-08-17,INFY,INE102664,INFY,250,1897.11,474277.5,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-18,SELL,1897.11,250,2026-08-18,NOMURA-BROKER,RECEIVED,TRAIN
TRD102665,2026-08-06,SBIN,INE102665,SBIN,750,849.43,637072.5,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-07,BUY,849.43,750,2026-08-06,NOMURA-BROKER,RECEIVED,TEST
TRD102666,2026-08-02,WIPRO,INE102666,WIPRO,750,607.5,455625.0,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-03,SELL,607.5,650,2026-08-02,ICICI-CUST,RECEIVED,TRAIN
TRD102667,2026-08-19,TATASTEEL,INE102667,TATASTEEL,1500,173.24,259860.0,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-20,SELL,173.24,1500,2026-08-19,NOMURA-BROKER,RECEIVED,TEST
TRD102668,2026-08-12,BHARTIARTL,INE102668,BHARTIARTL,750,1692.48,1269360.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-13,SELL,1692.48,750,2026-08-12,KOTAK-CUST,RECEIVED,TRAIN
TRD102669,2026-08-08,ICICIBANK,INE102669,ICICIBANK,1500,1245.06,1867590.0,KOTAK-CUST,EQ-INDEX-04,BOOKED,2026-08-09,BUY,1245.06,1500,2026-08-08,KOTAK-CUST,RECEIVED,TRAIN
TRD102670,2026-08-01,INFY,INE102670,INFY,750,1889.58,1417185.0,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-02,BUY,1889.58,750,2026-08-01,ICICI-CUST,RECEIVED,TRAIN
TRD102671,2026-08-17,HINDUNILVR,INE102671,HINDUNILVR,200,2753.76,550752.0,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-18,BUY,2753.76,200,2026-08-17,ICICI-CUST,RECEIVED,TRAIN
TRD102672,2026-08-04,RELIANCE,INE102672,RELIANCE,1500,2852.03,4278045.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-05,SELL,2852.03,1500,2026-08-04,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD102673,2026-08-14,HINDUNILVR,INE102673,HINDUNILVR,200,2745.3,549060.0,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-15,BUY,2745.3,200,2026-08-14,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD102674,2026-08-12,LT,INE102674,LT,200,3691.64,738328.0,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-13,BUY,3691.64,200,2026-08-12,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD102675,2026-08-04,AXISBANK,INE102675,AXISBANK,100,1184.6,118460.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-05,SELL,1184.6,100,2026-08-04,KOTAK-CUST,RECEIVED,TRAIN
TRD102676,2026-08-14,TCS,INE102676,TCS,500,4121.09,2060545.0,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-15,BUY,4121.09,500,2026-08-14,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD102677,2026-08-11,RELIANCE,INE102677,RELIANCE,2000,2856.56,5713120.0,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-12,SELL,2856.56,2000,2026-08-11,ICICI-CUST,RECEIVED,TRAIN
TRD102678,2026-08-07,SBIN,INE102678,SBIN,750,845.53,634147.5,DEUTSCHE-BROKER,EQ-CORE-02,BOOKED,2026-08-08,BUY,845.53,750,2026-08-07,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD102679,2026-08-19,WIPRO,INE102679,WIPRO,500,607.45,303725.0,DEUTSCHE-BROKER,EQ-CORE-02,BOOKED,2026-08-20,SELL,607.45,500,2026-08-19,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD102680,2026-08-14,LT,INE102680,LT,1000,3678.19,3678190.0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-15,SELL,3678.19,1000,2026-08-14,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD102681,2026-08-01,RELIANCE,INE102681,RELIANCE,500,2839.68,1419840.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-02,BUY,2839.68,500,2026-08-01,KOTAK-CUST,RECEIVED,TRAIN
TRD102682,2026-08-15,AXISBANK,INE102682,AXISBANK,1500,1176.2,1764300.0,KOTAK-CUST,EQ-INDEX-04,BOOKED,2026-08-16,SELL,1176.2,1500,2026-08-15,KOTAK-CUST,RECEIVED,TRAIN
TRD102683,2026-08-19,BHARTIARTL,INE102683,BHARTIARTL,250,1683.28,420820.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-20,BUY,1683.28,250,2026-08-19,ICICI-CUST,RECEIVED,TRAIN
TRD102684,2026-08-02,WIPRO,INE102684,WIPRO,2000,607.41,1214820.0,KOTAK-CUST,EQ-INDEX-04,BOOKED,2026-08-03,SELL,607.41,2000,2026-08-02,KOTAK-CUST,RECEIVED,TRAIN
TRD102685,2026-08-11,BHARTIARTL,INE102685,BHARTIARTL,200,1687.2,337440.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-12,BUY,1687.2,200,2026-08-11,NOMURA-BROKER,RECEIVED,TRAIN
TRD102686,2026-08-19,HINDUNILVR,INE102686,HINDUNILVR,200,2733.26,546652.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-20,BUY,2733.26,200,2026-08-19,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD102687,2026-08-21,TATASTEEL,INE102687,TATASTEEL,750,171.65,128737.5,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-22,BUY,173.52,675,2026-08-21,KOTAK-CUST,RECEIVED,TRAIN
TRD102688,2026-08-11,MARUTI,INE102688,MARUTI,750,12989.63,9742222.5,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-12,SELL,12989.63,750,2026-08-11,HDFC-CUST,RECEIVED,TRAIN
TRD102689,2026-08-20,HINDUNILVR,INE102689,HINDUNILVR,250,2733.03,683257.5,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-21,SELL,2733.03,250,2026-08-20,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD102690,2026-08-13,KOTAKBANK,INE102690,KOTAKBANK,2000,1964.1,3928200.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-14,BUY,1964.1,2000,2026-08-13,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD102691,2026-08-19,KOTAKBANK,INE102691,KOTAKBANK,200,1949.81,389962.0,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-20,SELL,1949.81,200,2026-08-19,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD102692,2026-08-13,BHARTIARTL,INE102692,BHARTIARTL,750,1683.67,1262752.5,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-14,BUY,1683.67,750,2026-08-13,ICICI-CUST,RECEIVED,TRAIN
TRD102693,2026-08-16,ITC,INE102693,ITC,750,471.02,353265.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-17,BUY,471.02,750,2026-08-16,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD102694,2026-08-14,HDFCBANK,INE102694,HDFCBANK,250,1679.59,419897.5,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-15,SELL,1679.59,250,2026-08-14,HDFC-CUST,RECEIVED,TRAIN
TRD102695,2026-08-15,AXISBANK,INE102695,AXISBANK,200,1186.1,237220.0,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-16,SELL,1186.1,200,2026-08-15,ICICI-CUST,RECEIVED,TRAIN
TRD102696,2026-08-05,INFY,INE102696,INFY,1500,1896.88,2845320.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-06,SELL,1896.88,1500,2026-08-05,ICICI-CUST,RECEIVED,TRAIN
TRD102697,2026-08-18,RELIANCE,INE102697,RELIANCE,2000,2859.62,5719240.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-19,BUY,2859.62,2000,2026-08-18,HDFC-CUST,RECEIVED,TEST
TRD102698,2026-08-01,BHARTIARTL,INE102698,BHARTIARTL,100,1696.16,169616.0,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-02,BUY,1696.16,100,2026-08-01,NOMURA-BROKER,RECEIVED,TRAIN
TRD102699,2026-08-20,MARUTI,INE102699,MARUTI,200,12945.63,2589126.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-21,BUY,12945.63,200,2026-08-20,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD102700,2026-08-15,TATASTEEL,INE102700,TATASTEEL,200,171.73,34346.0,ICICI-CUST,EQ-ALPHA-03,BOOKED,2026-08-16,BUY,171.73,200,2026-08-15,ICICI-CUST,RECEIVED,TEST
TRD102701,2026-08-13,MARUTI,INE102701,MARUTI,200,13041.07,2608214.0,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-14,BUY,13041.07,200,2026-08-13,KOTAK-CUST,RECEIVED,TRAIN
TRD102702,2026-08-12,INFY,INE102702,INFY,200,1889.38,377876.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-13,SELL,1889.38,200,2026-08-12,MORGANSTANLEY-BROKER,RECEIVED,TEST
TRD102703,2026-08-01,LT,INE102703,LT,1000,3677.86,3677860.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-02,BUY,3677.86,1000,2026-08-01,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD102704,2026-08-02,HINDUNILVR,INE102704,HINDUNILVR,100,2739.0,273900.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-03,SELL,2739.0,100,2026-08-02,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD102705,2026-08-06,ITC,INE102705,ITC,200,470.44,94088.0,HDFC-CUST,EQ-INDEX-04,BOOKED,2026-08-07,BUY,470.44,200,2026-08-06,HDFC-CUST,RECEIVED,TRAIN
TRD102706,2026-08-21,ICICIBANK,INE102706,ICICIBANK,1500,1235.73,1853595.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-22,BUY,1235.73,1500,2026-08-21,NOMURA-BROKER,RECEIVED,TRAIN
TRD102707,2026-08-19,LT,INE102707,LT,2000,3686.57,7373140.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-20,SELL,3686.57,2000,2026-08-19,KOTAK-CUST,RECEIVED,TRAIN
TRD102708,2026-08-13,LT,INE102708,LT,250,3678.8,919700.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-14,BUY,3678.8,250,2026-08-13,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD102709,2026-08-08,ICICIBANK,INE102709,ICICIBANK,100,1241.9,124190.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-09,SELL,1241.9,100,2026-08-08,NOMURA-BROKER,RECEIVED,TEST
TRD102710,2026-08-14,TATASTEEL,INE102710,TATASTEEL,200,172.95,34590.0,ICICI-CUST,EQ-ALPHA-03,BOOKED,2026-08-15,SELL,172.95,200,2026-08-14,ICICI-CUST,RECEIVED,TRAIN
TRD102711,2026-08-21,RELIANCE,INE102711,RELIANCE,2000,2861.89,5723780.0,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-22,SELL,2861.89,2000,2026-08-21,HDFC-CUST,RECEIVED,TRAIN
TRD102712,2026-08-13,ICICIBANK,INE102712,ICICIBANK,500,1238.73,619365.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-14,SELL,1238.73,500,2026-08-13,KOTAK-CUST,RECEIVED,TEST
TRD102713,2026-08-21,AXISBANK,INE102713,AXISBANK,1500,1176.49,1764735.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-22,SELL,1176.49,1500,2026-08-21,ICICI-CUST,RECEIVED,TRAIN
TRD102714,2026-08-08,MARUTI,INE102714,MARUTI,1500,12964.91,19447365.0,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-09,SELL,12964.91,1500,2026-08-08,NOMURA-BROKER,RECEIVED,TRAIN
TRD102715,2026-08-10,RELIANCE,INE102715,RELIANCE,750,2849.16,2136870.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-11,SELL,2849.16,750,2026-08-10,HDFC-CUST,RECEIVED,TRAIN
TRD102716,2026-08-04,RELIANCE,INE102716,RELIANCE,250,2852.23,713057.5,DEUTSCHE-BROKER,EQ-CORE-02,BOOKED,2026-08-05,BUY,2852.23,250,2026-08-04,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD102717,2026-08-08,TATASTEEL,INE102717,TATASTEEL,1000,172.59,172590.0,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-09,SELL,172.59,1000,2026-08-08,NOMURA-BROKER,RECEIVED,TRAIN
TRD102718,2026-08-19,LT,INE102718,LT,250,3661.76,915440.0,HDFC-CUST,EQ-ALPHA-03,BOOKED,2026-08-20,SELL,3661.76,250,2026-08-19,HDFC-CUST,RECEIVED,TRAIN
TRD102719,2026-08-14,LT,INE102719,LT,500,3684.35,1842175.0,HDFC-CUST,EQ-ALPHA-03,BOOKED,2026-08-15,SELL,3684.35,500,2026-08-14,HDFC-CUST,RECEIVED,TRAIN
TRD102720,2026-08-17,ITC,INE102720,ITC,250,471.2,117800.0,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-18,SELL,476.25,325,2026-08-17,DEUTSCHE-BROKER,RECEIVED,TEST
TRD102721,2026-08-03,RELIANCE,INE102721,RELIANCE,200,2838.79,567758.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-04,BUY,2838.79,200,2026-08-03,HDFC-CUST,RECEIVED,TRAIN
TRD102722,2026-08-07,SBIN,INE102722,SBIN,250,849.82,212455.0,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-08,BUY,849.82,250,2026-08-08,NOMURA-BROKER,RECEIVED,TRAIN
TRD102723,2026-08-14,HDFCBANK,INE102723,HDFCBANK,500,1674.78,837390.0,ICICI-CUST,EQ-ALPHA-03,BOOKED,2026-08-15,BUY,1674.78,500,2026-08-14,ICICI-CUST,RECEIVED,TEST
TRD102724,2026-08-11,HDFCBANK,INE102724,HDFCBANK,100,1682.21,168221.0,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-12,SELL,1682.21,100,2026-08-11,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD102725,2026-08-12,SBIN,INE102725,SBIN,100,849.07,84907.0,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-13,SELL,849.07,100,2026-08-12,KOTAK-CUST,RECEIVED,TRAIN
TRD102726,2026-08-04,INFY,INE102726,INFY,750,1883.2,1412400.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-05,BUY,1883.2,750,2026-08-04,DEUTSCHE-BROKER,RECEIVED,TEST
TRD102727,2026-08-09,MARUTI,INE102727,MARUTI,500,13005.57,6502785.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-10,SELL,13005.57,500,2026-08-09,ICICI-CUST,RECEIVED,TEST
TRD102728,2026-08-16,MARUTI,INE102728,MARUTI,200,12976.11,2595222.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-17,BUY,12976.11,200,2026-08-16,NOMURA-BROKER,RECEIVED,TRAIN
TRD102729,2026-08-19,WIPRO,INE102729,WIPRO,750,610.93,458197.5,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-20,BUY,610.93,750,2026-08-19,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD102730,2026-08-18,MARUTI,INE102730,MARUTI,1500,12975.03,19462545.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-19,SELL,12975.03,1500,2026-08-18,HDFC-CUST,RECEIVED,TRAIN
TRD102731,2026-08-17,TCS,INE102731,TCS,2000,4111.31,8222620.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-18,SELL,4111.31,2000,2026-08-17,ICICI-CUST,RECEIVED,TRAIN
TRD102732,2026-08-21,AXISBANK,INE102732,AXISBANK,250,1185.2,296300.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-22,SELL,1185.2,250,2026-08-21,DEUTSCHE-BROKER,RECEIVED,TRAIN
