doc_id,break_id,trade_id,symbol,quantity,price,counterparty,settlement_date,break_type,mismatch_type,root_cause,severity,corporate_action_type,template_used
doc_0982,BRK02669,TRD105321,TCS,1000,4129.68,HDFC-CUST,2026-08-03,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0983,BRK02671,TRD105326,RELIANCE,2000,2860.09,DEUTSCHE-BROKER,2026-08-04,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0984,BRK02672,TRD105327,HDFCBANK,750,1673.27,MORGANSTANLEY-BROKER,2026-08-03,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0985,BRK02675,TRD105334,HDFCBANK,500,1674.11,NOMURA-BROKER,2026-08-13,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0986,BRK02676,TRD105336,WIPRO,1000,610.67,NOMURA-BROKER,2026-08-16,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0987,BRK02677,TRD105338,WIPRO,750,610.92,ICICI-CUST,2026-08-07,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0988,BRK02682,TRD105355,KOTAKBANK,1500,1959.77,KOTAK-CUST,2026-08-17,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0989,BRK02684,TRD105360,INFY,1500,1887.4,DEUTSCHE-BROKER,2026-08-04,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0990,BRK02685,TRD105364,LT,100,3679.34,KOTAK-CUST,2026-08-03,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0991,BRK02687,TRD105367,KOTAKBANK,500,1952.16,NOMURA-BROKER,2026-08-11,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0992,BRK02697,TRD105386,HDFCBANK,100,1680.5,MORGANSTANLEY-BROKER,2026-08-12,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0993,BRK02701,TRD105395,RELIANCE,1500,2846.54,ICICI-CUST,2026-08-03,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0994,BRK02704,TRD105400,BHARTIARTL,200,1693.96,MORGANSTANLEY-BROKER,2026-08-21,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0995,BRK02707,TRD105410,SBIN,750,848.37,HDFC-CUST,2026-08-21,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0996,BRK02711,TRD105427,INFY,750,1896.73,MORGANSTANLEY-BROKER,2026-08-15,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0997,BRK02714,TRD105434,RELIANCE,100,2843.25,DEUTSCHE-BROKER,2026-08-09,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0998,BRK02724,TRD105457,TATASTEEL,750,172.71,ICICI-CUST,2026-08-14,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0999,BRK02725,TRD105461,MARUTI,750,12975.94,MORGANSTANLEY-BROKER,2026-08-16,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1000,BRK02729,TRD105469,WIPRO,200,610.31,NOMURA-BROKER,2026-08-11,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_1001,BRK02733,TRD105479,TATASTEEL,500,173.0,HDFC-CUST,2026-08-16,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_1002,BRK02734,TRD105480,LT,500,3684.12,HDFC-CUST,2026-08-20,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_1003,BRK02736,TRD105483,TATASTEEL,1500,173.26,HDFC-CUST,2026-08-12,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_1004,BRK02740,TRD105488,LT,1000,3663.65,NOMURA-BROKER,2026-08-07,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1005,BRK02743,TRD105497,RELIANCE,250,2863.46,ICICI-CUST,2026-08-10,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_1006,BRK02746,TRD105505,ITC,1500,467.78,KOTAK-CUST,2026-08-08,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_1007,BRK02748,TRD105507,ITC,1500,469.2,MORGANSTANLEY-BROKER,2026-08-13,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_1008,BRK02759,TRD105534,ICICIBANK,200,1243.6,MORGANSTANLEY-BROKER,2026-08-21,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_1009,BRK02762,TRD105541,TATASTEEL,200,172.28,KOTAK-CUST,2026-08-11,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_1010,BRK02763,TRD105542,ITC,2000,470.08,KOTAK-CUST,2026-08-14,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_1011,BRK02773,TRD105565,BHARTIARTL,1000,1696.09,MORGANSTANLEY-BROKER,2026-08-17,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_1012,BRK02774,TRD105571,WIPRO,250,608.22,DEUTSCHE-BROKER,2026-08-05,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1013,BRK02785,TRD105588,MARUTI,500,12997.73,ICICI-CUST,2026-08-20,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_1014,BRK02792,TRD105599,INFY,2000,1890.46,MORGANSTANLEY-BROKER,2026-08-22,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_1015,BRK02794,TRD105602,HDFCBANK,250,1672.55,NOMURA-BROKER,2026-08-15,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_1016,BRK02798,TRD105610,SBIN,1500,841.48,HDFC-CUST,2026-08-22,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1017,BRK02808,TRD105630,RELIANCE,750,2849.57,NOMURA-BROKER,2026-08-08,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1018,BRK02810,TRD105632,RELIANCE,1000,2839.1,MORGANSTANLEY-BROKER,2026-08-11,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1019,BRK02821,TRD105652,SBIN,200,844.02,KOTAK-CUST,2026-08-17,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1020,BRK02834,TRD105670,RELIANCE,500,2858.53,KOTAK-CUST,2026-08-18,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_1021,BRK02867,TRD105736,BHARTIARTL,2000,1689.29,KOTAK-CUST,2026-08-17,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1022,BRK02874,TRD105748,WIPRO,1500,612.92,KOTAK-CUST,2026-08-13,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1023,BRK02878,TRD105756,AXISBANK,200,1185.46,HDFC-CUST,2026-08-11,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1024,BRK02880,TRD105761,HDFCBANK,750,1681.65,ICICI-CUST,2026-08-04,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_1025,BRK02885,TRD105774,HDFCBANK,500,1680.6,MORGANSTANLEY-BROKER,2026-08-19,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1026,BRK02890,TRD105784,LT,750,3681.28,MORGANSTANLEY-BROKER,2026-08-19,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_1027,BRK02892,TRD105787,BHARTIARTL,750,1694.92,HDFC-CUST,2026-08-06,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_1028,BRK02893,TRD105788,ICICIBANK,200,1246.61,KOTAK-CUST,2026-08-07,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1029,BRK02894,TRD105794,HDFCBANK,750,1678.57,ICICI-CUST,2026-08-15,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1030,BRK02900,TRD105805,TATASTEEL,1000,173.19,HDFC-CUST,2026-08-18,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1031,BRK02902,TRD105808,LT,750,3681.09,MORGANSTANLEY-BROKER,2026-08-20,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_1032,BRK02903,TRD105813,AXISBANK,100,1175.65,HDFC-CUST,2026-08-14,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_1033,BRK02912,TRD105824,TCS,250,4120.85,DEUTSCHE-BROKER,2026-08-04,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_1034,BRK02922,TRD105841,KOTAKBANK,750,1960.4,DEUTSCHE-BROKER,2026-08-12,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1035,BRK02924,TRD105844,AXISBANK,1000,1182.85,MORGANSTANLEY-BROKER,2026-08-16,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_1036,BRK02930,TRD105854,SBIN,1500,846.95,DEUTSCHE-BROKER,2026-08-12,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_1037,BRK02934,TRD105864,LT,1000,3671.23,NOMURA-BROKER,2026-08-16,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1038,BRK02935,TRD105866,LT,750,3665.6,MORGANSTANLEY-BROKER,2026-08-05,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_1039,BRK02947,TRD105899,ICICIBANK,1000,1236.31,DEUTSCHE-BROKER,2026-08-12,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1040,BRK02960,TRD105923,ICICIBANK,200,1242.43,HDFC-CUST,2026-08-15,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_1041,BRK02963,TRD105926,SBIN,1000,843.96,ICICI-CUST,2026-08-11,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_1042,BRK02975,TRD105951,MARUTI,1000,13010.81,HDFC-CUST,2026-08-02,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_1043,BRK02978,TRD105956,ITC,2000,467.35,MORGANSTANLEY-BROKER,2026-08-03,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_1044,BRK02980,TRD105960,SBIN,2000,847.75,KOTAK-CUST,2026-08-17,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_1045,BRK02981,TRD105961,BHARTIARTL,1500,1697.93,HDFC-CUST,2026-08-16,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_1046,BRK02982,TRD105962,BHARTIARTL,100,1694.92,KOTAK-CUST,2026-08-17,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_1047,BRK02985,TRD105969,SBIN,250,843.58,MORGANSTANLEY-BROKER,2026-08-22,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_1048,BRK02986,TRD105970,SBIN,500,845.49,HDFC-CUST,2026-08-10,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_1049,BRK02990,TRD105975,SBIN,750,847.52,NOMURA-BROKER,2026-08-08,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_1050,BRK02997,TRD105987,INFY,2000,1895.18,NOMURA-BROKER,2026-08-21,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_1051,BRK00009,TRD100018,KOTAKBANK,200,1959.25,KOTAK-CUST,2026-08-19,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1052,BRK00011,TRD100020,LT,200,3693.79,NOMURA-BROKER,2026-08-11,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1053,BRK00012,TRD100023,TATASTEEL,200,171.74,ICICI-CUST,2026-08-17,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,P2,,template_contract_note
doc_1054,BRK00014,TRD100027,AXISBANK,500,1181.29,ICICI-CUST,2026-08-02,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1055,BRK00017,TRD100031,SBIN,1500,844.85,NOMURA-BROKER,2026-08-03,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1056,BRK00019,TRD100036,TATASTEEL,100,171.87,DEUTSCHE-BROKER,2026-08-02,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,P1,,template_contract_note
doc_1057,BRK00020,TRD100037,ICICIBANK,1500,1243.24,NOMURA-BROKER,2026-08-19,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,P2,,template_contract_note
doc_1058,BRK00023,TRD100046,SBIN,750,842.71,NOMURA-BROKER,2026-08-19,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1059,BRK00028,TRD100055,HINDUNILVR,1500,2758.61,HDFC-CUST,2026-08-06,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,P1,,template_contract_note
doc_1060,BRK00031,TRD100060,KOTAKBANK,1000,1964.29,KOTAK-CUST,2026-08-05,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1061,BRK00036,TRD100071,ITC,1500,470.71,HDFC-CUST,2026-08-20,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,P2,,template_contract_note
doc_1062,BRK00037,TRD100072,BHARTIARTL,500,1684.44,ICICI-CUST,2026-08-02,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1063,BRK00038,TRD100073,INFY,2000,1881.8,ICICI-CUST,2026-08-09,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1064,BRK00039,TRD100074,HINDUNILVR,2000,2750.2,MORGANSTANLEY-BROKER,2026-08-19,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1065,BRK00041,TRD100077,ICICIBANK,2000,1235.56,HDFC-CUST,2026-08-11,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1066,BRK00047,TRD100091,ICICIBANK,200,1241.78,MORGANSTANLEY-BROKER,2026-08-11,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,P2,,template_contract_note
doc_1067,BRK00048,TRD100097,BHARTIARTL,750,1687.4,ICICI-CUST,2026-08-09,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1068,BRK00049,TRD100098,HDFCBANK,2000,1676.37,KOTAK-CUST,2026-08-14,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1069,BRK00053,TRD100108,RELIANCE,750,2856.13,NOMURA-BROKER,2026-08-06,TRADE,CONF_MISSING,External confirmation never received,P0,,template_contract_note
doc_1070,BRK00055,TRD100112,TCS,500,4105.03,MORGANSTANLEY-BROKER,2026-08-15,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,P1,,template_contract_note
doc_1071,BRK00056,TRD100113,ITC,2000,467.95,DEUTSCHE-BROKER,2026-08-20,TRADE,CONF_MISSING,External confirmation never received,P0,,template_contract_note
doc_1072,BRK00065,TRD100128,BHARTIARTL,100,1685.12,MORGANSTANLEY-BROKER,2026-08-13,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1073,BRK00067,TRD100130,TATASTEEL,2000,171.8,MORGANSTANLEY-BROKER,2026-08-22,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,P2,,template_contract_note
doc_1074,BRK00068,TRD100131,ICICIBANK,100,1241.45,HDFC-CUST,2026-08-04,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,P1,,template_contract_note
doc_1075,BRK00073,TRD100138,MARUTI,1500,12920.77,NOMURA-BROKER,2026-08-17,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,P1,,template_contract_note
doc_1076,BRK00074,TRD100141,MARUTI,250,12924.81,KOTAK-CUST,2026-08-10,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,P1,,template_contract_note
doc_1077,BRK00077,TRD100145,INFY,750,1897.93,KOTAK-CUST,2026-08-03,TRADE,CONF_MISSING,External confirmation never received,P0,,template_contract_note
doc_1078,BRK00083,TRD100158,HINDUNILVR,750,2752.37,ICICI-CUST,2026-08-12,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,P2,,template_contract_note
doc_1079,BRK00084,TRD100161,KOTAKBANK,750,1957.35,KOTAK-CUST,2026-08-22,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,P2,,template_contract_note
doc_1080,BRK00085,TRD100162,ITC,100,469.46,KOTAK-CUST,2026-08-19,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,P2,,template_contract_note
doc_1081,BRK00087,TRD100166,TATASTEEL,1500,172.72,MORGANSTANLEY-BROKER,2026-08-17,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,P2,,template_contract_note
doc_1082,BRK00088,TRD100168,KOTAKBANK,1000,1956.57,KOTAK-CUST,2026-08-22,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,P1,,template_contract_note
doc_1083,BRK00099,TRD100190,INFY,250,1891.55,ICICI-CUST,2026-08-14,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,P2,,template_contract_note
