settlement_id,trade_id,settlement_date,settlement_status,instruction_status,custodian,quantity,amount,ssi_code,split
3174,TRD103173,2026-08-04,SETTLED,INSTRUCTED,ICICI-CUST,500,591820.0,SSI-IN-0091,TEST
3175,TRD103174,2026-08-22,SETTLED,INSTRUCTED,KOTAK-CUST,2000,25910000.0,SSI-IN-0203,TRAIN
3176,TRD103175,2026-08-03,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,2501295.0,SSI-JP-3389,TRAIN
3177,TRD103176,2026-08-12,SETTLED,INSTRUCTED,ICICI-CUST,200,2584128.0,SSI-IN-0091,TRAIN
3178,TRD103177,2026-08-04,SETTLED,INSTRUCTED,KOTAK-CUST,2000,3340560.0,SSI-IN-0203,TEST
3179,TRD103178,2026-08-16,SETTLED,INSTRUCTED,ICICI-CUST,1500,2526465.0,SSI-IN-0091,TRAIN
3180,TRD103179,2026-08-08,SETTLED,INSTRUCTED,KOTAK-CUST,1500,5524005.0,SSI-IN-0203,TRAIN
3181,TRD103180,2026-08-19,SETTLED,INSTRUCTED,KOTAK-CUST,100,61112.0,SSI-IN-0203,TEST
3182,TRD103181,2026-08-09,SETTLED,INSTRUCTED,ICICI-CUST,750,633885.0,SSI-IN-0091,TRAIN
3183,TRD103182,2026-08-17,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,19419270.0,SSI-US-7742,TRAIN
3184,TRD103183,2026-08-11,SETTLED,INSTRUCTED,HDFC-CUST,200,168446.0,SSI-IN-0147,TRAIN
3185,TRD103184,2026-08-09,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,490580.0,SSI-DE-5510,TRAIN
3186,TRD103185,2026-08-19,PENDING,MISSING,MORGANSTANLEY-BROKER,100,47057.0,,TRAIN
3187,TRD103186,2026-08-09,SETTLED,INSTRUCTED,KOTAK-CUST,100,168775.0,SSI-IN-0203,TRAIN
3188,TRD103187,2026-08-15,SETTLED,INSTRUCTED,ICICI-CUST,750,1264710.0,SSI-IN-0091,TEST
3189,TRD103188,2026-08-12,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,2371340.0,SSI-JP-3389,TRAIN
3190,TRD103189,2026-08-10,SETTLED,INSTRUCTED,ICICI-CUST,750,2757615.0,SSI-IN-0091,TRAIN
3191,TRD103190,2026-08-19,SETTLED,INSTRUCTED,ICICI-CUST,500,1427665.0,SSI-IN-0091,TRAIN
3192,TRD103191,2026-08-17,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,100,167125.0,SSI-DE-5510,TRAIN
3193,TRD103192,2026-08-10,SETTLED,INSTRUCTED,NOMURA-BROKER,200,377166.0,SSI-JP-3389,TRAIN
3194,TRD103193,2026-08-08,SETTLED,INSTRUCTED,ICICI-CUST,500,2062270.0,SSI-IN-0091,TRAIN
3195,TRD103194,2026-08-21,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,3377500.0,SSI-JP-3389,TRAIN
3196,TRD103195,2026-08-18,FAILED,INCORRECT,DEUTSCHE-BROKER,750,1423942.5,SSI-IN-0091,TEST
3197,TRD103196,2026-08-09,SETTLED,INSTRUCTED,KOTAK-CUST,1000,2734940.0,SSI-IN-0203,TRAIN
3198,TRD103197,2026-08-10,SETTLED,INSTRUCTED,HDFC-CUST,2000,25862200.0,SSI-IN-0147,TRAIN
3199,TRD103198,2026-08-14,SETTLED,INSTRUCTED,KOTAK-CUST,200,550706.0,SSI-IN-0203,TRAIN
3200,TRD103199,2026-08-18,SETTLED,INSTRUCTED,ICICI-CUST,500,620960.0,SSI-IN-0091,TRAIN
3201,TRD103200,2026-08-13,PENDING,MISSING,MORGANSTANLEY-BROKER,2000,7356120.0,,TRAIN
3202,TRD103201,2026-08-17,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,2507370.0,SSI-DE-5510,TRAIN
3203,TRD103202,2026-08-21,SETTLED,INSTRUCTED,ICICI-CUST,500,2064855.0,SSI-IN-0091,TRAIN
3204,TRD103203,2026-08-07,FAILED,INCORRECT,MORGANSTANLEY-BROKER,1500,2524590.0,SSI-IN-0091,TEST
3205,TRD103204,2026-08-07,SETTLED,INSTRUCTED,ICICI-CUST,1000,1885850.0,SSI-IN-0091,TEST
3206,TRD103205,2026-08-09,SETTLED,INSTRUCTED,ICICI-CUST,250,490697.5,SSI-IN-0091,TEST
3207,TRD103206,2026-08-11,SETTLED,INSTRUCTED,KOTAK-CUST,2000,934360.0,SSI-IN-0203,TRAIN
3208,TRD103207,2026-08-10,SETTLED,INSTRUCTED,ICICI-CUST,2000,5711800.0,SSI-IN-0091,TRAIN
3209,TRD103208,2026-08-09,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,1246980.0,SSI-US-7742,TRAIN
3210,TRD103209,2026-08-11,SETTLED,INSTRUCTED,ICICI-CUST,2000,2365560.0,SSI-IN-0091,TEST
3211,TRD103210,2026-08-16,FAILED,INCORRECT,ICICI-CUST,750,2060107.5,SSI-IN-0147,TRAIN
3212,TRD103211,2026-08-20,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,919950.0,SSI-DE-5510,TRAIN
3213,TRD103212,2026-08-17,SETTLED,INSTRUCTED,KOTAK-CUST,1000,1882330.0,SSI-IN-0203,TEST
3214,TRD103213,2026-08-22,SETTLED,INSTRUCTED,NOMURA-BROKER,100,123788.0,SSI-JP-3389,TRAIN
3215,TRD103214,2026-08-21,FAILED,INCORRECT,ICICI-CUST,200,336754.0,SSI-IN-0203,TEST
3216,TRD103215,2026-08-05,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,1861680.0,SSI-JP-3389,TEST
3217,TRD103216,2026-08-19,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,5673180.0,SSI-DE-5510,TRAIN
3218,TRD103217,2026-08-03,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,250,714612.5,SSI-US-7742,TRAIN
3219,TRD103218,2026-08-04,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,2541210.0,SSI-US-7742,TEST
3220,TRD103219,2026-08-16,FAILED,INCORRECT,DEUTSCHE-BROKER,100,168212.0,SSI-IN-0147,TRAIN
3221,TRD103220,2026-08-06,SETTLED,INSTRUCTED,KOTAK-CUST,200,570072.0,SSI-IN-0203,TRAIN
3222,TRD103221,2026-08-16,SETTLED,INSTRUCTED,ICICI-CUST,2000,5475620.0,SSI-IN-0091,TRAIN
3223,TRD103222,2026-08-04,SETTLED,INSTRUCTED,ICICI-CUST,2000,3898560.0,SSI-IN-0091,TRAIN
3224,TRD103223,2026-08-17,SETTLED,INSTRUCTED,ICICI-CUST,100,118312.0,SSI-IN-0091,TRAIN
3225,TRD103224,2026-08-10,SETTLED,INSTRUCTED,KOTAK-CUST,250,470780.0,SSI-IN-0203,TEST
3226,TRD103225,2026-08-05,FAILED,INCORRECT,MORGANSTANLEY-BROKER,200,551858.0,SSI-DE-5510,TEST
3227,TRD103226,2026-08-11,SETTLED,INSTRUCTED,HDFC-CUST,100,46869.0,SSI-IN-0147,TEST
3228,TRD103227,2026-08-11,SETTLED,INSTRUCTED,HDFC-CUST,500,947605.0,SSI-IN-0147,TRAIN
3229,TRD103228,2026-08-02,SETTLED,INSTRUCTED,HDFC-CUST,200,378620.0,SSI-IN-0147,TRAIN
3230,TRD103229,2026-08-08,PENDING,INSTRUCTED,NOMURA-BROKER,750,1259610.0,SSI-JP-3389,TRAIN
3231,TRD103230,2026-08-17,SETTLED,INSTRUCTED,HDFC-CUST,2000,2489000.0,SSI-IN-0147,TRAIN
3232,TRD103231,2026-08-22,PENDING,MISSING,KOTAK-CUST,250,418467.5,,TRAIN
3233,TRD103232,2026-08-04,SETTLED,INSTRUCTED,NOMURA-BROKER,250,418675.0,SSI-JP-3389,TRAIN
3234,TRD103233,2026-08-06,SETTLED,INSTRUCTED,KOTAK-CUST,100,61322.0,SSI-IN-0203,TRAIN
3235,TRD103234,2026-08-03,SETTLED,INSTRUCTED,HDFC-CUST,1000,1175670.0,SSI-IN-0147,TRAIN
3236,TRD103235,2026-08-19,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,235624.0,SSI-US-7742,TRAIN
3237,TRD103236,2026-08-15,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,4120065.0,SSI-JP-3389,TRAIN
3238,TRD103237,2026-08-18,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,2482980.0,SSI-JP-3389,TRAIN
3239,TRD103238,2026-08-03,SETTLED,INSTRUCTED,ICICI-CUST,2000,3346360.0,SSI-IN-0091,TRAIN
3240,TRD103239,2026-08-09,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,350002.5,SSI-DE-5510,TRAIN
3241,TRD103240,2026-08-21,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,118014.0,SSI-US-7742,TRAIN
3242,TRD103241,2026-08-14,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,1262017.5,SSI-US-7742,TEST
3243,TRD103242,2026-08-12,SETTLED,INSTRUCTED,HDFC-CUST,250,296047.5,SSI-IN-0147,TRAIN
3244,TRD103243,2026-08-03,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,5507550.0,SSI-US-7742,TRAIN
3245,TRD103244,2026-08-15,SETTLED,INSTRUCTED,HDFC-CUST,1500,2508240.0,SSI-IN-0147,TRAIN
3246,TRD103245,2026-08-08,SETTLED,INSTRUCTED,NOMURA-BROKER,200,379942.0,SSI-JP-3389,TRAIN
3247,TRD103246,2026-08-12,SETTLED,INSTRUCTED,ICICI-CUST,100,1296173.0,SSI-IN-0091,TEST
3248,TRD103247,2026-08-19,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,283684.0,SSI-US-7742,TRAIN
3249,TRD103248,2026-08-14,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,2064217.5,SSI-DE-5510,TRAIN
3250,TRD103249,2026-08-18,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,117439.0,SSI-US-7742,TRAIN
3251,TRD103250,2026-08-02,SETTLED,INSTRUCTED,ICICI-CUST,200,247928.0,SSI-IN-0091,TRAIN
3252,TRD103251,2026-08-06,SETTLED,INSTRUCTED,NOMURA-BROKER,250,296007.5,SSI-JP-3389,TEST
3253,TRD103252,2026-08-20,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,345740.0,SSI-JP-3389,TRAIN
3254,TRD103253,2026-08-12,SETTLED,INSTRUCTED,KOTAK-CUST,100,169111.0,SSI-IN-0203,TRAIN
3255,TRD103254,2026-08-03,SETTLED,INSTRUCTED,ICICI-CUST,750,351285.0,SSI-IN-0091,TRAIN
3256,TRD103255,2026-08-05,SETTLED,INSTRUCTED,ICICI-CUST,500,975395.0,SSI-IN-0091,TRAIN
3257,TRD103256,2026-08-04,FAILED,INCORRECT,KOTAK-CUST,200,824342.0,SSI-US-7742,TRAIN
3258,TRD103257,2026-08-06,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,456982.5,SSI-US-7742,TRAIN
3259,TRD103258,2026-08-02,SETTLED,INSTRUCTED,ICICI-CUST,500,1427185.0,SSI-IN-0091,TEST
3260,TRD103259,2026-08-15,SETTLED,INSTRUCTED,ICICI-CUST,500,421860.0,SSI-IN-0091,TEST
3261,TRD103260,2026-08-10,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,1265055.0,SSI-DE-5510,TRAIN
3262,TRD103261,2026-08-19,SETTLED,INSTRUCTED,HDFC-CUST,100,188265.0,SSI-IN-0147,TRAIN
3263,TRD103262,2026-08-20,SETTLED,INSTRUCTED,ICICI-CUST,250,687817.5,SSI-IN-0091,TRAIN
3264,TRD103263,2026-08-21,SETTLED,INSTRUCTED,KOTAK-CUST,500,977980.0,SSI-IN-0203,TRAIN
3265,TRD103264,2026-08-18,FAILED,INCORRECT,KOTAK-CUST,1500,257745.0,SSI-IN-0147,TRAIN
3266,TRD103265,2026-08-16,SETTLED,INSTRUCTED,HDFC-CUST,1000,1245820.0,SSI-IN-0147,TEST
3267,TRD103266,2026-08-09,SETTLED,INSTRUCTED,KOTAK-CUST,750,1263487.5,SSI-IN-0203,TRAIN
3268,TRD103267,2026-08-21,SETTLED,INSTRUCTED,ICICI-CUST,750,2129047.5,SSI-IN-0091,TRAIN
3269,TRD103268,2026-08-04,SETTLED,INSTRUCTED,NOMURA-BROKER,200,825688.0,SSI-JP-3389,TEST
3270,TRD103269,2026-08-14,SETTLED,INSTRUCTED,ICICI-CUST,100,84380.0,SSI-IN-0091,TRAIN
3271,TRD103270,2026-08-10,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,116895.0,SSI-DE-5510,TRAIN
3272,TRD103271,2026-08-09,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,567978.0,SSI-US-7742,TEST
3273,TRD103272,2026-08-07,SETTLED,INSTRUCTED,HDFC-CUST,100,410384.0,SSI-IN-0147,TEST
3274,TRD103273,2026-08-02,SETTLED,INSTRUCTED,NOMURA-BROKER,1000,4103840.0,SSI-JP-3389,TRAIN
3275,TRD103274,2026-08-15,SETTLED,INSTRUCTED,KOTAK-CUST,2000,5714420.0,SSI-IN-0203,TRAIN
3276,TRD103275,2026-08-11,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,1865400.0,SSI-JP-3389,TRAIN
3277,TRD103276,2026-08-22,SETTLED,INSTRUCTED,KOTAK-CUST,1500,706785.0,SSI-IN-0203,TRAIN
3278,TRD103277,2026-08-02,SETTLED,INSTRUCTED,KOTAK-CUST,200,822772.0,SSI-IN-0203,TRAIN
3279,TRD103278,2026-08-06,SETTLED,INSTRUCTED,KOTAK-CUST,750,457725.0,SSI-IN-0203,TRAIN
3280,TRD103279,2026-08-15,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,5497215.0,SSI-US-7742,TRAIN
3281,TRD103280,2026-08-06,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,200,169542.0,SSI-DE-5510,TRAIN
3282,TRD103281,2026-08-15,SETTLED,INSTRUCTED,NOMURA-BROKER,100,46894.0,SSI-JP-3389,TEST
3283,TRD103282,2026-08-06,SETTLED,INSTRUCTED,KOTAK-CUST,1500,259845.0,SSI-IN-0203,TEST
3284,TRD103283,2026-08-16,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,259590.0,SSI-US-7742,TRAIN
3285,TRD103284,2026-08-07,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,940900.0,SSI-US-7742,TRAIN
3286,TRD103285,2026-08-05,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,84168.0,SSI-US-7742,TRAIN
3287,TRD103286,2026-08-12,SETTLED,INSTRUCTED,KOTAK-CUST,250,309037.5,SSI-IN-0203,TEST
3288,TRD103287,2026-08-14,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,2142705.0,SSI-US-7742,TRAIN
3289,TRD103288,2026-08-22,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,200,377442.0,SSI-DE-5510,TRAIN
3290,TRD103289,2026-08-07,SETTLED,INSTRUCTED,ICICI-CUST,1000,1885700.0,SSI-IN-0091,TRAIN
3291,TRD103290,2026-08-04,SETTLED,INSTRUCTED,ICICI-CUST,750,2062140.0,SSI-IN-0091,TRAIN
3292,TRD103291,2026-08-04,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,1373440.0,SSI-US-7742,TEST
3293,TRD103292,2026-08-18,PENDING,INSTRUCTED,HDFC-CUST,100,168118.0,SSI-IN-0147,TRAIN
3294,TRD103293,2026-08-18,SETTLED,INSTRUCTED,HDFC-CUST,750,634200.0,SSI-IN-0147,TRAIN
3295,TRD103294,2026-08-14,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,1771020.0,SSI-DE-5510,TRAIN
3296,TRD103295,2026-08-03,SETTLED,INSTRUCTED,HDFC-CUST,200,169656.0,SSI-IN-0147,TEST
3297,TRD103296,2026-08-10,SETTLED,INSTRUCTED,ICICI-CUST,1000,12955470.0,SSI-IN-0091,TRAIN
3298,TRD103297,2026-08-14,SETTLED,INSTRUCTED,ICICI-CUST,100,1293048.0,SSI-IN-0091,TRAIN
3299,TRD103298,2026-08-05,SETTLED,INSTRUCTED,NOMURA-BROKER,500,1425205.0,SSI-JP-3389,TRAIN
3300,TRD103299,2026-08-08,SETTLED,INSTRUCTED,ICICI-CUST,500,1420450.0,SSI-IN-0091,TRAIN
3301,TRD103300,2026-08-03,SETTLED,INSTRUCTED,ICICI-CUST,200,826684.0,SSI-IN-0091,TRAIN
3302,TRD103301,2026-08-09,SETTLED,INSTRUCTED,ICICI-CUST,2000,345980.0,SSI-IN-0091,TRAIN
3303,TRD103302,2026-08-19,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,2366680.0,SSI-DE-5510,TEST
3304,TRD103303,2026-08-06,SETTLED,INSTRUCTED,KOTAK-CUST,1500,259665.0,SSI-IN-0203,TEST
3305,TRD103304,2026-08-22,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,3101235.0,SSI-DE-5510,TRAIN
3306,TRD103305,2026-08-04,PENDING,MISSING,HDFC-CUST,100,17267.0,,TRAIN
3307,TRD103306,2026-08-05,SETTLED,INSTRUCTED,ICICI-CUST,1000,1675700.0,SSI-IN-0091,TRAIN
3308,TRD103307,2026-08-02,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,7361960.0,SSI-DE-5510,TRAIN
3309,TRD103308,2026-08-16,SETTLED,INSTRUCTED,ICICI-CUST,100,118279.0,SSI-IN-0091,TRAIN
3310,TRD103309,2026-08-18,SETTLED,INSTRUCTED,ICICI-CUST,100,169129.0,SSI-IN-0091,TRAIN
3311,TRD103310,2026-08-20,SETTLED,INSTRUCTED,NOMURA-BROKER,500,946820.0,SSI-JP-3389,TRAIN
3312,TRD103311,2026-08-19,SETTLED,INSTRUCTED,HDFC-CUST,2000,940380.0,SSI-IN-0147,TRAIN
3313,TRD103312,2026-08-15,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,6460165.0,SSI-US-7742,TEST
3314,TRD103313,2026-08-19,SETTLED,INSTRUCTED,KOTAK-CUST,750,1418392.5,SSI-IN-0203,TEST
3315,TRD103314,2026-08-22,SETTLED,INSTRUCTED,KOTAK-CUST,100,1291701.0,SSI-IN-0203,TRAIN
3316,TRD103315,2026-08-14,SETTLED,INSTRUCTED,HDFC-CUST,250,684432.5,SSI-IN-0147,TRAIN
3317,TRD103316,2026-08-14,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,169529.0,SSI-US-7742,TRAIN
3318,TRD103317,2026-08-17,SETTLED,INSTRUCTED,ICICI-CUST,2000,25897580.0,SSI-IN-0091,TEST
3319,TRD103318,2026-08-21,SETTLED,INSTRUCTED,NOMURA-BROKER,1000,1947220.0,SSI-JP-3389,TRAIN
3320,TRD103319,2026-08-06,SETTLED,INSTRUCTED,ICICI-CUST,1000,1182570.0,SSI-IN-0091,TEST
3321,TRD103320,2026-08-11,SETTLED,INSTRUCTED,HDFC-CUST,200,122484.0,SSI-IN-0147,TRAIN
3322,TRD103321,2026-08-08,SETTLED,INSTRUCTED,HDFC-CUST,2000,5725380.0,SSI-IN-0147,TRAIN
3323,TRD103322,2026-08-07,SETTLED,INSTRUCTED,KOTAK-CUST,750,9773235.0,SSI-IN-0203,TRAIN
3324,TRD103323,2026-08-11,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,590585.0,SSI-US-7742,TRAIN
3325,TRD103324,2026-08-05,SETTLED,INSTRUCTED,NOMURA-BROKER,100,166700.0,SSI-JP-3389,TRAIN
3326,TRD103325,2026-08-09,SETTLED,INSTRUCTED,ICICI-CUST,100,1295617.0,SSI-IN-0091,TRAIN
3327,TRD103326,2026-08-13,SETTLED,INSTRUCTED,NOMURA-BROKER,200,168912.0,SSI-JP-3389,TRAIN
3328,TRD103327,2026-08-21,SETTLED,INSTRUCTED,KOTAK-CUST,500,842925.0,SSI-IN-0203,TRAIN
3329,TRD103328,2026-08-12,SETTLED,INSTRUCTED,ICICI-CUST,200,733038.0,SSI-IN-0091,TRAIN
3330,TRD103329,2026-08-06,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,344620.0,SSI-DE-5510,TRAIN
3331,TRD103330,2026-08-12,SETTLED,INSTRUCTED,KOTAK-CUST,2000,1686920.0,SSI-IN-0203,TRAIN
3332,TRD103331,2026-08-17,SETTLED,INSTRUCTED,KOTAK-CUST,200,739018.0,SSI-IN-0203,TRAIN
3333,TRD103332,2026-08-17,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,1679640.0,SSI-US-7742,TRAIN
3334,TRD103333,2026-08-22,SETTLED,INSTRUCTED,ICICI-CUST,750,632010.0,SSI-IN-0091,TRAIN
3335,TRD103334,2026-08-11,SETTLED,INSTRUCTED,KOTAK-CUST,1500,2500710.0,SSI-IN-0203,TRAIN
3336,TRD103335,2026-08-16,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,2057610.0,SSI-DE-5510,TRAIN
3337,TRD103336,2026-08-02,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,200,169022.0,SSI-DE-5510,TRAIN
3338,TRD103337,2026-08-14,SETTLED,INSTRUCTED,KOTAK-CUST,2000,25862000.0,SSI-IN-0203,TRAIN
3339,TRD103338,2026-08-17,SETTLED,INSTRUCTED,KOTAK-CUST,100,46757.0,SSI-IN-0203,TEST
3340,TRD103339,2026-08-16,SETTLED,INSTRUCTED,KOTAK-CUST,100,369032.0,SSI-IN-0203,TRAIN
3341,TRD103340,2026-08-07,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1000,3687720.0,SSI-DE-5510,TRAIN
3342,TRD103341,2026-08-14,SETTLED,INSTRUCTED,NOMURA-BROKER,250,294567.5,SSI-JP-3389,TEST
3343,TRD103342,2026-08-18,SETTLED,INSTRUCTED,KOTAK-CUST,2000,343820.0,SSI-IN-0203,TEST
3344,TRD103343,2026-08-02,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,2529285.0,SSI-DE-5510,TEST
3345,TRD103344,2026-08-08,SETTLED,INSTRUCTED,KOTAK-CUST,2000,3797440.0,SSI-IN-0203,TRAIN
3346,TRD103345,2026-08-13,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,704700.0,SSI-US-7742,TRAIN
3347,TRD103346,2026-08-17,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,259245.0,SSI-US-7742,TRAIN
3348,TRD103347,2026-08-18,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,17296.0,SSI-US-7742,TRAIN
3349,TRD103348,2026-08-13,SETTLED,INSTRUCTED,HDFC-CUST,100,189397.0,SSI-IN-0147,TRAIN
3350,TRD103349,2026-08-21,SETTLED,INSTRUCTED,HDFC-CUST,100,84718.0,SSI-IN-0147,TEST
3351,TRD103350,2026-08-12,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,1774665.0,SSI-US-7742,TRAIN
3352,TRD103351,2026-08-22,SETTLED,INSTRUCTED,NOMURA-BROKER,100,123850.0,SSI-JP-3389,TRAIN
3353,TRD103352,2026-08-18,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,47001.0,SSI-US-7742,TRAIN
3354,TRD103353,2026-08-07,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1000,609400.0,SSI-DE-5510,TRAIN
3355,TRD103354,2026-08-07,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,1251967.5,SSI-DE-5510,TRAIN
3356,TRD103355,2026-08-08,SETTLED,INSTRUCTED,HDFC-CUST,250,152520.0,SSI-IN-0147,TRAIN
3357,TRD103356,2026-08-05,SETTLED,INSTRUCTED,ICICI-CUST,250,472490.0,SSI-IN-0091,TRAIN
3358,TRD103357,2026-08-05,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,3908500.0,SSI-DE-5510,TRAIN
3359,TRD103358,2026-08-07,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,189558.0,SSI-US-7742,TRAIN
3360,TRD103359,2026-08-14,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,933735.0,SSI-US-7742,TRAIN
3361,TRD103360,2026-08-15,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,250,212330.0,SSI-US-7742,TRAIN
3362,TRD103361,2026-08-07,SETTLED,INSTRUCTED,NOMURA-BROKER,250,294140.0,SSI-JP-3389,TRAIN
3363,TRD103362,2026-08-14,SETTLED,INSTRUCTED,KOTAK-CUST,750,3080805.0,SSI-IN-0203,TEST
3364,TRD103363,2026-08-04,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,4277730.0,SSI-DE-5510,TEST
3365,TRD103364,2026-08-04,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,86490.0,SSI-DE-5510,TRAIN
3366,TRD103365,2026-08-02,SETTLED,INSTRUCTED,ICICI-CUST,100,17312.0,SSI-IN-0091,TEST
3367,TRD103366,2026-08-16,SETTLED,INSTRUCTED,HDFC-CUST,250,418437.5,SSI-IN-0147,TRAIN
3368,TRD103367,2026-08-16,SETTLED,INSTRUCTED,HDFC-CUST,500,848180.0,SSI-IN-0147,TRAIN
3369,TRD103368,2026-08-02,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,848715.0,SSI-US-7742,TEST
3370,TRD103369,2026-08-12,SETTLED,INSTRUCTED,KOTAK-CUST,1500,917865.0,SSI-IN-0203,TEST
3371,TRD103370,2026-08-21,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,172650.0,SSI-US-7742,TRAIN
3372,TRD103371,2026-08-09,SETTLED,INSTRUCTED,HDFC-CUST,500,305900.0,SSI-IN-0147,TRAIN
3373,TRD103372,2026-08-04,SETTLED,INSTRUCTED,HDFC-CUST,2000,5473640.0,SSI-IN-0147,TRAIN
3374,TRD103373,2026-08-11,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,1677750.0,SSI-US-7742,TRAIN
3375,TRD103374,2026-08-16,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,2841645.0,SSI-DE-5510,TRAIN
3376,TRD103375,2026-08-11,SETTLED,INSTRUCTED,KOTAK-CUST,250,117287.5,SSI-IN-0203,TEST
3377,TRD103376,2026-08-02,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,1234890.0,SSI-US-7742,TRAIN
3378,TRD103377,2026-08-17,SETTLED,INSTRUCTED,KOTAK-CUST,100,1296945.0,SSI-IN-0203,TEST
3379,TRD103378,2026-08-05,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,189116.0,SSI-US-7742,TRAIN
3380,TRD103379,2026-08-13,SETTLED,INSTRUCTED,KOTAK-CUST,250,473857.5,SSI-IN-0203,TRAIN
3381,TRD103380,2026-08-03,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,930990.0,SSI-US-7742,TRAIN
3382,TRD103381,2026-08-08,SETTLED,INSTRUCTED,HDFC-CUST,250,43047.5,SSI-IN-0147,TRAIN
3383,TRD103382,2026-08-05,SETTLED,INSTRUCTED,ICICI-CUST,250,710805.0,SSI-IN-0091,TRAIN
3384,TRD103383,2026-08-03,FAILED,INCORRECT,ICICI-CUST,1000,172180.0,SSI-IN-0147,TEST
3385,TRD103384,2026-08-03,SETTLED,INSTRUCTED,HDFC-CUST,1000,1244480.0,SSI-IN-0147,TRAIN
3386,TRD103385,2026-08-09,SETTLED,INSTRUCTED,HDFC-CUST,500,305555.0,SSI-IN-0147,TRAIN
3387,TRD103386,2026-08-07,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,6483130.0,SSI-US-7742,TRAIN
